mesh_index,fbx_pos,fbx_end,sp3d_name,sp3d_type,sp3d_internal_type,object_id,sp3d_moniker,sp3d_display_name,sp3d_system_path,sp3d_bom_desc,sp3d_support_assembly,sp3d_support_weight,sp3d_status,sp3d_construction_type,sp3d_support_location
693,19072160,19075776,Utility_FOUR_HOLE_PLATE_4-1-C4,Geometry Group,SP3D Entity,1e706f48-ec7e-5031-bc8d-307fd5476f91,@a=0028!!140039##720109690368435436,Utility_FOUR_HOLE_PLATE_4-1-C4,TRAINING\Sulphur Recovery Area\Recovery Stage 1\P&ID SRS01-U02-001\S-174\Assy_FR_TS_LS_1-1-2,"0.38 in Plate Steel, 6.00 in X 6.00 in 4 eq spaced 0.56 in dia. holes 0.88 in from edges",Assy_FR_TS_LS_1-1-2,8 lbm,Working,,E 64 ft  6 in       N 500 ft  0 in      EL+ 26 ft  5 in
694,19078458,19083030,Flange-1804,Geometry Group,SP3D Entity,30a6c6ee-ede9-5273-848f-47599b308000,@a=0027!!80005##299867550534067277,Flange-1804,"TRAINING\Sulphur Recovery Area\Recovery Stage 1\P&ID SRS01-U02-001\S-174\S-174-2""-1C0031-",,,,Working,New,
695,19083487,19088059,Flange-1805,Geometry Group,SP3D Entity,32600e0a-da89-5c58-a0e3-d7f422981e93,@a=0027!!80005##299867550534068607,Flange-1805,"TRAINING\Sulphur Recovery Area\Recovery Stage 1\P&ID SRS01-U02-001\S-174\S-174-2""-1C0031-",,,,Working,New,
696,19094723,19099292,Flange-11139,Geometry Group,SP3D Entity,c76dea67-6ed2-5f6a-ac5b-424372f7a7c2,@a=0027!!80005##720109690309965006,Flange-11139,"TRAINING\Sulphur Recovery Area\Recovery Stage 1\P&ID SRS01-U02-001\S-174\S-174-6""-1C0031-",,,,Working,New,
697,19099749,19104312,Flange-1816,Geometry Group,SP3D Entity,87598e98-000f-516f-b7e0-aafe10858060,@a=0027!!80005##299867552141017089,Flange-1816,"TRAINING\Sulphur Recovery Area\Recovery Stage 1\P&ID SRS01-U02-001\S-174\S-174-6""-1C0031-",,,,Working,New,
698,19104769,19109336,Flange-3476,Geometry Group,SP3D Entity,02046747-0135-5c8d-af79-dad15320aa59,@a=0027!!80005##720109690309965008,Flange-3476,"TRAINING\Sulphur Recovery Area\Recovery Stage 1\P&ID SRS01-U02-001\S-174\S-174-6""-1C0031-",,,,Working,New,
699,19109793,19114358,Flange-3478,Geometry Group,SP3D Entity,f49b1e40-3b13-5980-8a92-e7a2d810cb67,@a=0027!!80005##720109690309965029,Flange-3478,"TRAINING\Sulphur Recovery Area\Recovery Stage 1\P&ID SRS01-U02-001\S-174\S-174-6""-1C0031-",,,,Working,New,
700,19114815,19119380,Flange-3479,Geometry Group,SP3D Entity,e14f1408-3d0a-5fb6-9916-a4ae5aff3438,@a=0027!!80005##720109690309965031,Flange-3479,"TRAINING\Sulphur Recovery Area\Recovery Stage 1\P&ID SRS01-U02-001\S-174\S-174-6""-1C0031-",,,,Working,New,
701,19129002,19133579,Flange-1825,Geometry Group,SP3D Entity,681ef5f9-fa80-5410-940c-c8157bb45748,@a=0027!!80005##299867552141018002,Flange-1825,"TRAINING\Sulphur Recovery Area\Recovery Stage 1\P&ID SRS01-U02-001\S-175\S-175-6""-1C0031-",,,,Working,New,
702,19134036,19138613,Flange-3712,Geometry Group,SP3D Entity,9a2a08dc-d6e7-5063-8124-811b48f82967,@a=0027!!80005##720109690309965459,Flange-3712,"TRAINING\Sulphur Recovery Area\Recovery Stage 1\P&ID SRS01-U02-001\S-175\S-175-6""-1C0031-",,,,Working,New,
703,19141657,19146245,Flange-1821,Geometry Group,SP3D Entity,4072d312-f3b1-5c93-870b-2dccac8c1091,@a=0027!!80005##299867552141017831,Flange-1821,"TRAINING\Sulphur Recovery Area\Recovery Stage 1\P&ID SRS01-U02-001\S-175\S-175-8""-1C0031-",,,,Working,New,
704,19146702,19151290,Flange-1822,Geometry Group,SP3D Entity,9c0cb1a8-6962-5405-9ac2-ff407e0337c1,@a=0027!!80005##299867552141017833,Flange-1822,"TRAINING\Sulphur Recovery Area\Recovery Stage 1\P&ID SRS01-U02-001\S-175\S-175-8""-1C0031-",,,,Working,New,
705,19151747,19156334,Flange-1823,Geometry Group,SP3D Entity,c0d3e776-e4bf-52bd-aa43-c2454315baa9,@a=0027!!80005##299867552141017838,Flange-1823,"TRAINING\Sulphur Recovery Area\Recovery Stage 1\P&ID SRS01-U02-001\S-175\S-175-8""-1C0031-",,,,Working,New,
706,19156791,19161378,Flange-1824,Geometry Group,SP3D Entity,194d9e7f-4356-5fc7-9e71-ab28e4a17e74,@a=0027!!80005##299867552141017840,Flange-1824,"TRAINING\Sulphur Recovery Area\Recovery Stage 1\P&ID SRS01-U02-001\S-175\S-175-8""-1C0031-",,,,Working,New,
707,19161835,19166423,Flange-3632,Geometry Group,SP3D Entity,46bbb893-7139-51d0-8842-56ced964e75e,@a=0027!!80005##720109690309965466,Flange-3632,"TRAINING\Sulphur Recovery Area\Recovery Stage 1\P&ID SRS01-U02-001\S-175\S-175-8""-1C0031-",,,,Working,New,
708,19166880,19171468,Flange-3633,Geometry Group,SP3D Entity,842dc539-213c-5800-a7ef-4678cbfb9688,@a=0027!!80005##720109690309965468,Flange-3633,"TRAINING\Sulphur Recovery Area\Recovery Stage 1\P&ID SRS01-U02-001\S-175\S-175-8""-1C0031-",,,,Working,New,
709,19171925,19176512,Flange-3634,Geometry Group,SP3D Entity,b1f85c13-5928-553d-bb60-4464aa51f0bb,@a=0027!!80005##720109690309965473,Flange-3634,"TRAINING\Sulphur Recovery Area\Recovery Stage 1\P&ID SRS01-U02-001\S-175\S-175-8""-1C0031-",,,,Working,New,
710,19176969,19181556,Flange-3635,Geometry Group,SP3D Entity,1816c287-2abb-59f6-b0e3-f23772ee9f47,@a=0027!!80005##720109690309965475,Flange-3635,"TRAINING\Sulphur Recovery Area\Recovery Stage 1\P&ID SRS01-U02-001\S-175\S-175-8""-1C0031-",,,,Working,New,
711,19188953,19193539,Flange-3471,Geometry Group,SP3D Entity,630ece10-17c7-5ac4-a6e9-92980f559e45,@a=0027!!80005##720109690309964441,Flange-3471,"TRAINING\Sulphur Recovery Area\Recovery Stage 1\P&ID SRS01-U02-001\S-187\S-187-2""-1C0031-",,,,Working,New,
712,19202103,19206680,Flange-3532,Geometry Group,SP3D Entity,2cb0c0e1-dd3b-59f8-8d8d-ac4fa9fd6155,@a=0027!!80005##720109690309964125,Flange-3532,"TRAINING\Sulphur Recovery Area\Recovery Stage 1\P&ID SRS01-U02-001\SC-156\SC-156-3""-1C0031-",,,,Working,New,
713,19207137,19211714,Flange-3533,Geometry Group,SP3D Entity,541eae57-dec8-5320-915e-461e9e40bbed,@a=0027!!80005##720109690309964127,Flange-3533,"TRAINING\Sulphur Recovery Area\Recovery Stage 1\P&ID SRS01-U02-001\SC-156\SC-156-3""-1C0031-",,,,Working,New,
714,19212171,19216743,Flange-3537,Geometry Group,SP3D Entity,cdbdecb1-a735-5ad7-9563-f4f931856cfd,@a=0027!!80005##720109690309963869,Flange-3537,"TRAINING\Sulphur Recovery Area\Recovery Stage 1\P&ID SRS01-U02-001\SC-156\SC-156-3""-1C0031-",,,,Working,New,
715,19217200,19221772,Flange-3538,Geometry Group,SP3D Entity,48495e5e-cdca-59c1-8205-3ee3b0a7d10d,@a=0027!!80005##720109690309963873,Flange-3538,"TRAINING\Sulphur Recovery Area\Recovery Stage 1\P&ID SRS01-U02-001\SC-156\SC-156-3""-1C0031-",,,,Working,New,
716,19223677,19228195,Weldolet-0002,Geometry Group,SP3D Entity,38881459-301d-51c7-bac8-948cdef0ce74,@a=0027!!80005##720109690309964121,Weldolet-0002,"TRAINING\Sulphur Recovery Area\Recovery Stage 1\P&ID SRS01-U02-001\SC-156\SC-156-3""-1C0031-",,,,Working,New,
717,19232329,19236904,Flange-11405,Geometry Group,SP3D Entity,6be050ec-0db4-5fcf-a52b-a9859a1b321b,@a=0027!!80005##720109690309963834,Flange-11405,"TRAINING\Sulphur Recovery Area\Recovery Stage 1\P&ID SRS01-U02-001\SC-156\SC-156-6""-1C0031-",,,,Working,New,
718,19237361,19241937,Flange-3530,Geometry Group,SP3D Entity,751df12f-5c73-50dc-811a-c45830403d96,@a=0027!!80005##720109690309963861,Flange-3530,"TRAINING\Sulphur Recovery Area\Recovery Stage 1\P&ID SRS01-U02-001\SC-156\SC-156-6""-1C0031-",,,,Working,New,
719,19242394,19246970,Flange-3531,Geometry Group,SP3D Entity,06892161-82d0-50a1-8af0-d879b53f79c6,@a=0027!!80005##720109690309963863,Flange-3531,"TRAINING\Sulphur Recovery Area\Recovery Stage 1\P&ID SRS01-U02-001\SC-156\SC-156-6""-1C0031-",,,,Working,New,
720,19247427,19251999,Flange-3534,Geometry Group,SP3D Entity,b22d6bf1-45e1-5a1f-9fb7-07931644446c,@a=0027!!80005##720109690309963835,Flange-3534,"TRAINING\Sulphur Recovery Area\Recovery Stage 1\P&ID SRS01-U02-001\SC-156\SC-156-6""-1C0031-",,,,Working,New,
721,19252456,19257032,Flange-3536,Geometry Group,SP3D Entity,3e968ffc-b2b4-5091-a8c4-e0e24e2e93a3,@a=0027!!80005##720109690309963831,Flange-3536,"TRAINING\Sulphur Recovery Area\Recovery Stage 1\P&ID SRS01-U02-001\SC-156\SC-156-6""-1C0031-",,,,Working,New,
722,19267390,19271973,Flange-3473,Geometry Group,SP3D Entity,a7fb3bb5-cca5-5cd9-8a32-2c1e7171c960,@a=0027!!80005##720109690309964580,Flange-3473,"TRAINING\Sulphur Recovery Area\Recovery Stage 1\P&ID SRS01-U02-001\SC-168\SC-168-2""-1C0031-",,,,Working,New,
723,19275745,19280330,Flange-3472,Geometry Group,SP3D Entity,00e8053f-5a0c-514d-8b23-8f9416f201cd,@a=0027!!80005##720109690309964555,Flange-3472,"TRAINING\Sulphur Recovery Area\Recovery Stage 1\P&ID SRS01-U02-001\SC-168\SC-168-3""-1C0031-",,,,Working,New,
724,19283399,19287139,Aspects,Geometry Group,SP3D Entity,6522b5b1-6159-56e2-a812-066796f9ece7,@a=0027!!20014##720109690309963682,D-240,TRAINING\Sulphur Recovery Area\Recovery Stage 1\U02-EquipmentSystems,,,,Working,New,
725,19292958,19296679,Aspects,Geometry Group,SP3D Entity,22fc4c27-3901-5398-9920-4e7888f38a63,@a=0027!!20014##720109690309964212,E-240,TRAINING\Sulphur Recovery Area\Recovery Stage 1\U02-EquipmentSystems,,,,Working,,
726,19308694,19312450,Aspects,Geometry Group,SP3D Entity,158d4328-e80d-58c0-823b-cd312e005071,@a=0027!!20014##720109690309964842,P-102A,TRAINING\Sulphur Recovery Area\Recovery Stage 1\U02-EquipmentSystems,,,,Working,New,
727,19314730,19318486,Aspects,Geometry Group,SP3D Entity,552e576b-9742-5fb4-acec-694f67ac32f9,@a=0027!!20014##720109690309964767,P-102B,TRAINING\Sulphur Recovery Area\Recovery Stage 1\U02-EquipmentSystems,,,,Working,New,
728,19320762,19324488,Aspects,Geometry Group,SP3D Entity,7825a39e-0151-5519-8e1e-34066bf0e927,@a=0027!!20014##720109690309908400,T-240,TRAINING\Sulphur Recovery Area\Recovery Stage 1\U02-EquipmentSystems,,,,Working,New,
729,19354157,19357769,Utility_FOUR_HOLE_PLATE_4-1-C5,Geometry Group,SP3D Entity,0a006d68-2647-5610-aa4e-68a9f5cbbc7b,@a=0028!!140039##299867550534044083,Utility_FOUR_HOLE_PLATE_4-1-C5,TRAINING\Sulphur Recovery Area\Recovery Stage 2\Recovery Stage 2\Assy_FR_TS_WS_1-1-1,"0.38 in Plate Steel, 8.00 in X 8.00 in 4 eq spaced 0.69 in dia. holes 1.13 in from edges",Assy_FR_TS_WS_1-1-1,84.84 lbm,Working,,E 42 ft  3 in       N 528 ft  3 in      EL+ 13 ft  7 in
730,19361187,19364800,Utility_FOUR_HOLE_PLATE_4-1-C6,Geometry Group,SP3D Entity,f217851a-b57f-5acb-b255-a6db223dd03e,@a=0028!!140039##299867550534044789,Utility_FOUR_HOLE_PLATE_4-1-C6,TRAINING\Sulphur Recovery Area\Recovery Stage 2\Recovery Stage 2\Assy_FR_TS_WS_1-1-2,"0.38 in Plate Steel, 8.00 in X 8.00 in 4 eq spaced 0.69 in dia. holes 1.13 in from edges",Assy_FR_TS_WS_1-1-2,84.84 lbm,Working,,E 29 ft  2 in       N 528 ft  3 in      EL+ 13 ft  7 in
731,19367494,19371111,Utility_FOUR_HOLE_PLATE_4-1-C11,Geometry Group,SP3D Entity,bf779a81-9f19-54de-a5fa-544b506b44f2,@a=0028!!140039##299867550534055340,Utility_FOUR_HOLE_PLATE_4-1-C11,TRAINING\Sulphur Recovery Area\Recovery Stage 2\Recovery Stage 2\Assy_FR_US_LS_1-1-1,"0.38 in Plate Steel, 6.00 in X 6.00 in 4 eq spaced 0.56 in dia. holes 0.88 in from edges",Assy_FR_US_LS_1-1-1,12.48 lbm,Working,,E 48 ft  10 in       N 459 ft  3 in      EL+ 14 ft  3 in
732,19371568,19375185,Utility_FOUR_HOLE_PLATE_4-1-C12,Geometry Group,SP3D Entity,fecc39d0-8937-50f3-89e9-e366bba4ea81,@a=0028!!140039##299867550534055348,Utility_FOUR_HOLE_PLATE_4-1-C12,TRAINING\Sulphur Recovery Area\Recovery Stage 2\Recovery Stage 2\Assy_FR_US_LS_1-1-1,"0.38 in Plate Steel, 6.00 in X 6.00 in 4 eq spaced 0.56 in dia. holes 0.88 in from edges",Assy_FR_US_LS_1-1-1,12.48 lbm,Working,,E 48 ft  10 in       N 459 ft  3 in      EL+ 14 ft  3 in
733,19408149,19411824,Aspects,Geometry Group,SP3D Entity,0c22929e-a325-5eb2-b9bc-d51ff089bdd0,@a=0027!!20014##720109690309961053,E-312A,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-EquipmentSystems,,,,Working,New,
734,19428367,19432043,Aspects,Geometry Group,SP3D Entity,8198a55f-6b66-5b0c-9d5d-a4afd7cb0e6e,@a=0027!!20014##720109690309960865,E-312B,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-EquipmentSystems,,,,Working,New,
735,19452815,19457465,Flange-3658,Geometry Group,SP3D Entity,f1746804-e89f-5f7e-8185-eeca8761bf0b,@a=0027!!80005##720109690368436125,Flange-3658,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-ChillWater\03-BFW-2001\Recovery Stage 2-6-X-0002-1C0031,,,,Approved,New,
736,19457922,19462572,Flange-3659,Geometry Group,SP3D Entity,9f69ae3c-9c78-54a3-909b-8cd0ac2bb798,@a=0027!!80005##720109690368436126,Flange-3659,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-ChillWater\03-BFW-2001\Recovery Stage 2-6-X-0002-1C0031,,,,Approved,New,
737,19471141,19475791,Flange-3643,Geometry Group,SP3D Entity,65929d8c-984b-584e-b48e-88ed18d61579,@a=0027!!80005##720109690368435826,Flange-3643,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-ChillWater\03-BFW-2002\Recovery Stage 2-6-X-0001-1C0031,,,,Approved,New,
738,19476248,19480898,Flange-3644,Geometry Group,SP3D Entity,87da760b-8486-5952-b51a-928a64cfd139,@a=0027!!80005##720109690368435827,Flange-3644,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-ChillWater\03-BFW-2002\Recovery Stage 2-6-X-0001-1C0031,,,,Approved,New,
739,19493828,19495524,Geometry,Geometry,SP3D Entity,,,,,,,,,,
740,19500700,19502396,Geometry,Geometry,SP3D Entity,,,,,,,,,,
741,19525383,19527079,Geometry,Geometry,SP3D Entity,,,,,,,,,,
742,19532257,19533953,Geometry,Geometry,SP3D Entity,,,,,,,,,,
743,19551922,19556572,Flange-3425,Geometry Group,SP3D Entity,dbaa3368-171a-5847-8af7-d8dca269561c,@a=0027!!80005##720109690309961701,Flange-3425,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-Kettle\03-LC-1001\Recovery Stage 2-8-SCL-0102-1C0031,,,,Working,New,
744,19560048,19564690,Flange-3426,Geometry Group,SP3D Entity,c4675cbc-e7c6-5e14-8a3c-d97f16f109b6,@a=0027!!80005##720109690309961564,Flange-3426,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-Kettle\03-LC-1001\Recovery Stage 2-8-SCL-0103-1C0031,,,,Working,New,
745,19574464,19579114,Flange-3672,Geometry Group,SP3D Entity,6203eaec-f820-5b43-8af9-eb95f017f9c1,@a=0027!!80005##720109690368441773,Flange-3672,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-Kettle\03-LS-2001\Recovery Stage 2-8-SL-0203-1C0031,,,,Working,New,
746,19579571,19584221,Flange-3673,Geometry Group,SP3D Entity,1911675f-9cfc-5b9c-873e-fc3fd1cf29e7,@a=0027!!80005##720109690368441775,Flange-3673,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-Kettle\03-LS-2001\Recovery Stage 2-8-SL-0203-1C0031,,,,Working,New,
747,19584678,19589328,Flange-3674,Geometry Group,SP3D Entity,2a19e6bb-5385-507e-902f-295325238c3e,@a=0027!!80005##720109690368441782,Flange-3674,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-Kettle\03-LS-2001\Recovery Stage 2-8-SL-0203-1C0031,,,,Working,New,
748,19589785,19594435,Flange-3675,Geometry Group,SP3D Entity,657b4422-abb1-5bd4-9635-48ccaf9ff1ba,@a=0027!!80005##720109690368441784,Flange-3675,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-Kettle\03-LS-2001\Recovery Stage 2-8-SL-0203-1C0031,,,,Working,New,
749,19594892,19599552,Flange-3676,Geometry Group,SP3D Entity,20bf40cc-dfbe-57e7-87d4-4967b64ae39d,@a=0027!!80005##720109690368441764,Flange-3676,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-Kettle\03-LS-2001\Recovery Stage 2-8-SL-0203-1C0031,,,,Working,New,
750,19600009,19604647,Flange-3677,Geometry Group,SP3D Entity,bf6f8050-7c8f-54cc-9e4b-7a7fd883ffa9,@a=0027!!80005##720109690368441795,Flange-3677,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-Kettle\03-LS-2001\Recovery Stage 2-8-SL-0203-1C0031,,,,Working,New,
751,19612492,19617138,Flange-3654,Geometry Group,SP3D Entity,eaaeae85-8cea-5a70-88b1-d232d332361a,@a=0027!!80005##720109690368440497,Flange-3654,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-Kettle\03-LS-2002\Recovery Stage 2-6-SL-0101-1C0031,,,,Working,New,
752,19617595,19622241,Flange-3655,Geometry Group,SP3D Entity,fc3add8b-9fd8-5cda-bbbf-e3644fd0fee9,@a=0027!!80005##720109690368440496,Flange-3655,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-Kettle\03-LS-2002\Recovery Stage 2-6-SL-0101-1C0031,,,,Working,New,
753,19627914,19632565,Flange-3638,Geometry Group,SP3D Entity,0065ae7d-2ab0-553a-9c6d-94253d82dbc2,@a=0027!!80005##720109690368443107,Flange-3638,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-Kettle\03-MS-1001\Recovery Stage 2-12-O-0101-1C0031,,,,Working,New,
754,19633022,19637673,Flange-4201,Geometry Group,SP3D Entity,5de1556d-2651-5279-81ed-1ef0ad4f58dd,@a=0027!!80005##720109690368443105,Flange-4201,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-Kettle\03-MS-1001\Recovery Stage 2-12-O-0101-1C0031,,,,Working,New,
755,19641145,19645785,Flange-3582,Geometry Group,SP3D Entity,f2633daf-a60f-5fd0-97e4-14b65366d2ff,@a=0027!!80005##720109690368442564,Flange-3582,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-Kettle\03-MS-1001\Recovery Stage 2-12-O-0102-1C0031,,,,Working,New,
756,19646242,19650882,Flange-3583,Geometry Group,SP3D Entity,666beccb-ace1-5d36-8a20-c8eba7d56d79,@a=0027!!80005##720109690368442559,Flange-3583,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-Kettle\03-MS-1001\Recovery Stage 2-12-O-0102-1C0031,,,,Working,New,
757,19655831,19660478,Flange-3646,Geometry Group,SP3D Entity,4564f374-99b8-514a-a956-ffcdac44e601,@a=0027!!80005##720109690309959151,Flange-3646,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-Kettle\03-MS-1002\Recovery Stage 2-10-O-0311-1C0031,,,,Working,New,
758,19660935,19665588,Flange-3647,Geometry Group,SP3D Entity,ccaf374f-1e5a-5b22-b96d-8ed9be697347,@a=0027!!80005##720109690309959154,Flange-3647,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-Kettle\03-MS-1002\Recovery Stage 2-10-O-0311-1C0031,,,,Working,New,
759,19669451,19674093,Flange-3580,Geometry Group,SP3D Entity,83c0e3a7-6518-5590-924d-f71b7d511e59,@a=0027!!80005##720109690368442739,Flange-3580,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-Kettle\03-MS-2001\Recovery Stage 2-12-O-0101-1C0031,,,,Working,New,
760,19674550,19679192,Flange-3581,Geometry Group,SP3D Entity,ab9c7f13-a9e8-5d37-8208-de360f790212,@a=0027!!80005##720109690368442749,Flange-3581,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-Kettle\03-MS-2001\Recovery Stage 2-12-O-0101-1C0031,,,,Working,New,
761,19684836,19689488,Flange-3639,Geometry Group,SP3D Entity,ffdd9d3c-af94-5f39-bf29-c5de70e4dd0f,@a=0027!!80005##720109690368442879,Flange-3639,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-Kettle\03-MS-2001\Recovery Stage 2-12-O-0102-1C0031,,,,Approved,New,
762,19689945,19694597,Flange-3640,Geometry Group,SP3D Entity,18fdf330-a360-5f35-83af-fe4257f1b323,@a=0027!!80005##720109690368442881,Flange-3640,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-Kettle\03-MS-2001\Recovery Stage 2-12-O-0102-1C0031,,,,Approved,New,
763,19710270,19714917,Flange-3412,Geometry Group,SP3D Entity,3940f405-601e-5f8e-bcd3-ff6cc05db918,@a=0027!!80005##720109690368443338,Flange-3412,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-Kettle\03-MS-2002\Recovery Stage 2-8-O-0103-1C0031,,,,Working,New,
764,19715374,19720021,Flange-3413,Geometry Group,SP3D Entity,e44d264f-011c-5d78-acfd-eae11326171b,@a=0027!!80005##720109690368443340,Flange-3413,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-Kettle\03-MS-2002\Recovery Stage 2-8-O-0103-1C0031,,,,Working,New,
765,19720478,19725125,Flange-3414,Geometry Group,SP3D Entity,5563bdc7-1486-5821-bd43-c341b0866c33,@a=0027!!80005##720109690368443327,Flange-3414,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-Kettle\03-MS-2002\Recovery Stage 2-8-O-0103-1C0031,,,,Working,New,
766,19725582,19730228,Flange-3415,Geometry Group,SP3D Entity,7f86e1aa-f9f7-5808-8840-98083f52fe00,@a=0027!!80005##720109690368443329,Flange-3415,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-Kettle\03-MS-2002\Recovery Stage 2-8-O-0103-1C0031,,,,Working,New,
767,19730685,19735321,Flange-3416,Geometry Group,SP3D Entity,7f377313-75d0-5b40-bd84-c3f6d39532c2,@a=0027!!80005##720109690368443322,Flange-3416,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-Kettle\03-MS-2002\Recovery Stage 2-8-O-0103-1C0031,,,,Working,New,
768,19735778,19740416,Flange-3417,Geometry Group,SP3D Entity,70ff7f7d-eece-5bb9-830d-8ddca4228a3d,@a=0027!!80005##720109690368443334,Flange-3417,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-Kettle\03-MS-2002\Recovery Stage 2-8-O-0103-1C0031,,,,Working,New,
769,19751992,19756640,Flange-3403,Geometry Group,SP3D Entity,717ce4d6-957f-5559-9e84-9fc7e2dace2e,@a=0027!!80005##720109690309961199,Flange-3403,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-Kettle\03-MS-3002\Recovery Stage 2-8-O-0202-1C0031,,,,Working,New,
770,19757097,19761745,Flange-3404,Geometry Group,SP3D Entity,37c4fb36-874a-5bc8-90e5-5a305dc72ba9,@a=0027!!80005##720109690309961201,Flange-3404,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-Kettle\03-MS-3002\Recovery Stage 2-8-O-0202-1C0031,,,,Working,New,
771,19762202,19766850,Flange-3405,Geometry Group,SP3D Entity,ba787cb0-0e35-50f3-bccc-264d238ee339,@a=0027!!80005##720109690309961210,Flange-3405,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-Kettle\03-MS-3002\Recovery Stage 2-8-O-0202-1C0031,,,,Working,New,
772,19767307,19771955,Flange-3406,Geometry Group,SP3D Entity,94f37492-66da-5b3a-9720-a0db7d0ae005,@a=0027!!80005##720109690309961212,Flange-3406,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-Kettle\03-MS-3002\Recovery Stage 2-8-O-0202-1C0031,,,,Working,New,
773,19772412,19777072,Flange-3407,Geometry Group,SP3D Entity,45471744-8bf2-5f07-b65a-4d58f26d805b,@a=0027!!80005##720109690309961223,Flange-3407,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-Kettle\03-MS-3002\Recovery Stage 2-8-O-0202-1C0031,,,,Working,New,
774,19777529,19782167,Flange-3408,Geometry Group,SP3D Entity,46db34ff-31e1-55b9-8b80-cdc87ee7a08a,@a=0027!!80005##720109690309961229,Flange-3408,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-Kettle\03-MS-3002\Recovery Stage 2-8-O-0202-1C0031,,,,Working,New,
775,19790073,19794712,Flange-1910,Geometry Group,SP3D Entity,d0c01eee-d82d-5b82-b72d-2c2bf15f13e9,@a=0027!!80005##297615971583133306,Flange-1910,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-Utilty\03-IA-3001\Recovery Stage 2-2-AI-0001-1C0031,,,,Working,New,
776,19799632,19804278,Flange-1909,Geometry Group,SP3D Entity,e6a4473c-88c6-57dd-b466-84b6b2924f89,@a=0027!!80005##297615971583133117,Flange-1909,TRAINING\Sulphur Recovery Area\Recovery Stage 2\U03-PipingSystems\U03-PipeSys-Utilty\03-IA-3001\Recovery Stage 2-2-AI-0201-1C0031,,,,Working,New,
